기준월,만기전상환율,가중평균발행금리,주택종합 매매가격지수,주택종합 전세가격지수,소비자물가지수,15-64 실업자 수,코스피 월별 종가,예금은행 대출금리,평균 LTV,평균 DTI,CD금리,인플레이션율,미국 실효금리
2004-07,0.27,5.02,52.743,51.435,4.278317532459729,6.677083461247136,6.666689581158936,1.7900914121273581,61.09,29.270000000000003,1.3635373739972745,0.612875941152827,1.03
2004-08,0.27,4.846666666666667,52.603,51.04,4.284427587409819,6.754604099487962,6.600332977287377,1.780024213009634,60.919999999999995,31.37,1.3635373739972745,0.8682350022739426,1.26
2004-09,0.38,4.699999999999999,52.394,50.554,4.293072462588522,6.7357800142423265,6.689064300237949,1.7578579175523736,60.83,32.4175,1.308332819650179,0.0,1.43
2004-10,0.508,4.6,52.283,50.314,4.293072462588522,6.664409020350408,6.727539503473669,1.728109442151599,60.896,33.138,1.2584609896100056,0.0,1.61
2004-11,0.35833333333333334,4.515,52.157,50.09,4.293072462588522,6.68586094706836,6.7272400897235505,1.7173950539391927,60.97666666666667,33.403333333333336,1.2584609896100059,-0.6025330983317655,1.7600000000000002
2004-12,0.6699999999999999,4.449999999999999,51.925999999999995,49.714,4.287028906051602,6.70073110954781,6.777714928430082,1.6992786164338898,61.01714285714286,33.62,1.2296405510745139,0.1745704467353888,1.93
2005-01,0.692857142857143,4.449999999999999,51.709999999999994,49.32,4.288773088547929,6.795705775173514,6.797851123274438,1.6882490928583904,61.034285714285716,33.61714285714286,1.220829921392359,0.9838494998421982,2.16
2005-02,0.8314285714285715,4.449999999999999,51.567,49.086000000000006,4.298563500672622,6.88653164253051,6.838083605732818,1.6956156086751528,61.05,33.59428571428571,1.2441545939587677,0.40492431448216143,2.28
2005-03,1.1444444444444444,4.5744444444444445,51.731999999999985,49.185,4.302604567696391,6.890609120147166,6.919051238723989,1.7101878155342434,61.059999999999995,33.80111111111111,1.2781522025001875,0.6035836085097142,2.5
2005-04,1.1488888888888888,4.5744444444444445,51.93,49.404,4.308622261090468,6.855408798609928,6.872832516392871,1.7011051009599243,61.07888888888889,33.74888888888889,1.2669476034873246,0.1008905270521171,2.6299999999999994
2005-05,1.4960000000000002,4.588,52.22899999999999,49.582,4.3096306577581265,6.79794041297493,6.814872151502081,1.6714733033535532,61.13100000000001,33.666999999999994,1.2584609896100056,-0.10078884065956592,2.7899999999999996
2005-06,1.497272727272727,4.571818181818182,52.512,49.63799999999999,4.308622261090468,6.733401891837359,6.877512542911162,1.6389967146756448,61.17090909090909,33.648181818181826,1.255616037477774,-0.30132637412896435,3.0
2005-07,1.23,4.584166666666667,52.93999999999999,49.721,4.305604448329429,6.761572768804055,6.915882166193746,1.6351056591826783,61.23500000000001,33.5025,1.255616037477774,0.4034325498556175,3.0399999999999996
